date,close,volume,open,high,low
8/17/10,128.86,5036228,127.34,129.98,126.79
8/16/10,126.07,4024643,123.61,127.37,123.04
8/13/10,124.69,3976496,126.06,127.48,124.26
8/12/10,126.56,4363805,123.76,127,123.55
8/11/10,125.89,5529588,128.1,128.12,125.2
8/10/10,130,5691287,127.95,130,127.38
8/9/10,128.83,5082836,128.46,129.93,127.8501
8/6/10,128.32,5063069,126.72,128.4,125.9
8/5/10,127.83,4270736,126.77,128,125.82
8/4/10,127.58,9256104,123.06,128.47,123
8/3/10,122.42,5952643,120,122.87,119.68
8/2/10,120.07,5468786,119.15,120.38,117.57
7/30/10,117.89,7076347,115.53,118.74,114.51
7/29/10,116.86,6175625,117.99,118.87,115.52
7/28/10,117.13,5433407,117,118.2,116.4
7/27/10,117.13,7779106,118.43,118.5,115.0658
7/26/10,118.4,11116300,118.26,118.6,114.88
7/23/10,118.87,42394400,105.925,119.28,105.8
7/22/10,120.07,13836760,118.71,120.87,118.02
7/21/10,117.43,4997233,120.62,121.25,117.26
7/20/10,120.1,6782839,120.61,120.71,117.51
7/19/10,119.94,5022593,118.38,120.74,117
7/16/10,118.49,6223925,121.28,121.92,118.01
7/15/10,122.06,6047638,120.13,122.48,119.26
7/14/10,123.3,5251489,123.03,123.75,121.4749
7/13/10,123.65,7062190,120.69,124.88,120.3
7/12/10,119.51,4778776,117.81,119.7,117.32
7/9/10,117.26,4063873,116.55,117.4,114.65
7/8/10,116.22,6770843,115.02,117.48,114.07
7/7/10,113.43,4933141,109.84,113.63,109.81
7/6/10,110.06,5215831,110.65,112.53,109
7/2/10,109.14,4474434,110.92,111.29,108.56
7/1/10,110.96,8527141,108.9,111.69,106.7
6/30/10,109.26,9732358,108.58,112.68,108.11
6/29/10,108.61,12831720,116.26,116.48,106.01
6/28/10,117.8,5607767,118.85,120.04,117.1
6/25/10,121,5678541,118.14,121.76,117.626
6/24/10,118.33,7761668,120.61,120.85,116.8
6/23/10,121.45,5453670,122.11,123.22,120.04
6/22/10,122.307,6189684,122.65,125.23,121.55
6/21/10,122.55,5311494,126.79,127.48,121.41
6/18/10,125.83,3830211,126.48,127.48,125.07
6/17/10,125.89,3476868,126.74,127.8,124.69
6/16/10,126.9,3962820,125.39,127.98,125.365
6/15/10,126.84,4532656,123.2,126.92,122.5
6/14/10,123.83,3918871,124.24,125.7,123.5
6/11/10,123.03,4203517,121.39,123.53,120.29
6/10/10,123.21,6045179,120,123.5,119.2
6/9/10,117.91,7363130,120.31,121.47,117.36
6/8/10,118.835,11507850,122,122,115.8
6/7/10,122.01,6558899,125.84,126.606,121.6744
6/4/10,122.77,5466912,126.33,128.2,122.18
6/3/10,128.76,5272208,126.25,129.15,124.85
6/2/10,126.31,4747192,124.02,126.43,121.65
6/1/10,123.24,3650661,124.97,126.572,123.02
5/28/10,125.46,3953851,126.07,127.6,124.01
5/27/10,126.7,4737057,124.98,126.85,120.6
5/26/10,123.21,6952267,125.05,125.79,122.3
5/25/10,124.86,7089564,118.54,125.19,118.5
5/24/10,122.12,4534949,122.57,124.5,120.65
5/21/10,122.72,7965654,117.895,124.97,117.52
5/20/10,119.71,8570437,122.64,125,118.78
5/19/10,124.59,6460003,125.51,127.93,123.8
5/18/10,126.28,5239262,130.14,131.25,125.51
5/17/10,128.91,5641703,128.24,129.95,125.8
5/14/10,128.533,5273354,130.36,131,126.76
5/13/10,131.47,5929741,133.93,136.99,131
5/12/10,133.87,5895134,131.41,134.13,129.68
5/11/10,130.46,6041041,129.95,133.08,128.47
5/10/10,131.29,6796831,129.73,132.21,129.26
5/7/10,124.98,11926940,127.97,131.18,123.76
5/6/10,128.71,10187840,130,132.33,120.6
5/5/10,130.93,9455975,128,131.61,127.55
5/4/10,129.83,12651130,135.623,135.81,128.38
5/3/10,137.49,5653152,137.2,139.44,136.11
4/30/10,137.1,6102170,141.4,141.4,136.91
4/29/10,141.73,6307712,140.09,142.45,139.79
4/28/10,139.35,9229254,142.59,142.75,138.69
4/27/10,142.02,8630222,145.55,146.44,141.11
4/26/10,147.11,9309393,143.2,147.73,142.9
4/23/10,143.63,18962710,145.38,149.09,142.42
4/22/10,150.09,14717640,147.01,151.09,145.88
4/21/10,146.43,7307923,145.17,149,143.5219
4/20/10,144.2,4297862,143.83,144.64,142.1
4/19/10,142.43,6016692,142.35,143.67,139.13
4/16/10,142.171,8396382,144.88,147.17,141.45
4/15/10,145.82,7826582,144.55,147.09,144
4/14/10,144.28,7881423,140.34,144.5,139.2
4/13/10,140.16,4779793,141.23,141.98,139.12
4/12/10,141.2,5443372,140,142.915,139.68
4/9/10,140.06,6007831,140.72,141.33,139.07
4/8/10,140.96,12675650,134.71,141.25,134.71
4/7/10,134.87,5938021,135.96,136.08,133.86
4/6/10,135.56,7922581,131.23,136,131.18
4/5/10,131.49,5815109,132.85,133.74,130.78
4/1/10,131.81,8771864,135.8,136.51,131.18
3/31/10,135.77,4597419,136,136.8,134.48
3/30/10,136.579,6191469,135.74,138.19,135.36
3/29/10,135.12,4625655,135.37,136.63,134.33
3/26/10,135.06,6565051,134.895,136.99,133.76
3/25/10,134.73,16192160,129.14,136.91,128.04
3/24/10,128.04,4696319,128.64,129.4,127.2
3/23/10,129.26,4211062,130.89,130.94,128.07
3/22/10,130.47,5367478,130.2,130.96,128.64
3/19/10,130.35,8904925,133.71,133.71,129.66
3/18/10,132.76,5019797,131.02,132.85,130.44
3/17/10,131.34,4358719,132.41,132.694,131.22
3/16/10,131.79,4132313,131.24,132.29,130.5
3/15/10,131.13,6328484,131.7,132,128.63
3/12/10,131.82,6146668,134.2,134.2,131.18
3/11/10,133.58,7232975,130.45,133.62,130.36
3/10/10,130.51,5624051,129.11,131.17,128.48
3/9/10,128.82,6069424,129.59,130.81,127.97
3/8/10,130.11,5605222,128.3,130.85,127.71
3/5/10,128.91,6769021,129.13,129.45,127.07
3/4/10,128.53,7489729,125.96,128.85,125.57
3/3/10,125.89,6434791,125.4,126.94,124.43
3/2/10,125.53,12096460,125.01,127.35,124.8
3/1/10,124.54,13285570,118.85,124.66,117.53
2/26/10,118.4,5713949,117.88,119.43,117
2/25/10,118.2,9524339,118.17,118.34,115.85
2/24/10,119.72,7387899,117.96,119.8,117.15
2/23/10,117.24,7066220,118.01,119.25,116.51
2/22/10,118.01,6806986,117.37,118.97,116.18
2/19/10,117.52,7114712,117.91,119.09,117
2/18/10,118.08,9795116,115.839,118.51,114.82
2/17/10,116.31,8913604,117.075,117.13,115.55
2/16/10,117.53,8899183,120.06,120.5,117.18
2/12/10,119.66,7916984,118.99,119.94,117.5
2/11/10,120.09,8342057,117.21,120.4201,116.5
2/10/10,117.36,6231079,118,118.61,116
2/9/10,118.03,9218504,118.2,119.09,117
2/8/10,116.83,9886656,119.375,121,116.56
2/5/10,117.39,11024210,115.88,117.65,114.1
2/4/10,115.94,12768990,118.64,120.33,115.74
2/3/10,119.1,12393930,117.12,119.61,116.56
2/2/10,118.12,23044030,118.79,118.98,114.4
2/1/10,118.87,37665920,123.18,124.86,113.82
1/29/10,125.41,29455530,129.77,131.8499,124.14
1/28/10,126.03,26608080,124.43,127.2,122.8
1/27/10,122.75,14742240,121.03,123.33,118.8
1/26/10,119.48,9554626,120.56,122.98,119.061
1/25/10,120.31,12017660,122.1,122.28,118.12
1/22/10,121.43,11541820,125.6,127.67,120.76
1/21/10,126.62,9968673,127.26,128.15,125
1/20/10,125.78,9058265,127.13,129.2,125.08
1/19/10,127.61,8887799,126.2,128,124.33
1/15/10,127.14,15357930,129.18,129.65,127.06
1/14/10,127.35,9704087,129.14,130.38,126.4
1/13/10,129.11,10722930,127.902,129.71,125.75
1/12/10,127.35,9091645,128.99,129.82,126.55
1/11/10,130.308,8776711,132.62,132.8,129.21
1/8/10,133.52,9824568,130.56,133.68,129.03
1/7/10,130,11013600,132.01,132.32,128.8
1/6/10,132.25,7177363,134.6,134.73,131.65
1/5/10,134.69,8850716,133.43,135.479,131.81
1/4/10,133.9,7595545,136.25,136.61,133.14
12/31/09,134.52,4521867,137.09,137.28,134.52
12/30/09,136.49,6911762,138.4,138.4,135.28
12/29/09,139.41,8398118,141.29,142.58,138.55
12/28/09,139.31,8762341,139.75,141.98,138.53
12/24/09,138.47,5128777,139.2,139.7,137.54
12/23/09,138.94,9540970,134.8,139.05,134.35
12/22/09,133.75,8204643,133.76,135.99,132.65
12/21/09,132.79,9453413,130.48,133.2,130.19
12/18/09,128.48,9590876,127.91,128.79,125.6474
12/17/09,126.91,8474409,129.36,130.08,126.9
12/16/09,128.36,10244760,130.93,131.45,127.65
12/15/09,130.23,7428301,130.76,132.46,129.5912
12/14/09,131.38,10000040,132.5,132.61,129.35
12/11/09,134.15,8046588,136.07,136.29,133.2
12/10/09,135.38,11342710,132.41,136.19,132.4
12/9/09,131.31,12597970,134.6,134.71,129.82
12/8/09,134.11,7995927,134.3,136.08,132.87
12/7/09,134.21,7832487,138,139,133.84
12/4/09,137.58,14822540,143.42,143.45,135.11
12/3/09,141.17,16507260,143.62,145.91,140.77
12/2/09,142.25,11671330,139.15,142.67,138.96
12/1/09,138.5,9636956,136.94,139.35,135.75
11/30/09,135.91,10105970,132.19,136.08,132.16
11/27/09,131.74,4422567,130.3,133,129.88
11/25/09,134.03,5070210,133.31,134.2,132.4
11/24/09,132.94,7307500,133.57,134.33,132.22
11/23/09,133,6831721,131.05,133,131
11/20/09,129.66,6649397,127.76,129.99,127.41
11/19/09,128.99,5997722,130.54,130.54,128.48
11/18/09,131.29,5210737,130.9,131.41,129.53
11/17/09,131.25,7747027,131.4,131.85,129.32
11/16/09,131.59,8962770,132.12,134.56,130.98
11/13/09,132.97,7374373,131.16,132.99,129.75
11/12/09,130.53,7209150,129.98,132.15,129.98
11/11/09,129.91,7432239,131.08,131.31,128.33
11/10/09,130.15,10522320,126.8,130.61,126
11/9/09,126.67,8621572,127.11,128.32,125.591
11/6/09,126.2,13223430,123,126.98,122.67
11/5/09,120.61,9085096,117.46,120.95,116.25
11/4/09,117.1,7613673,119,119.2499,116.76
11/3/09,118.37,9476207,117.67,118.88,116.63
11/2/09,118.84,11279600,118.66,119.5,116.71
10/30/09,118.81,13305830,121.97,122.9,118.21
10/29/09,122.577,12791660,123.9,124.3,120.12
10/28/09,121.64,16866740,121.57,125.12,120.76
10/27/09,122.07,20284080,122.93,124.26,119.42
10/26/09,124.6399,32148560,119.21,125.68,118.49
10/23/09,118.49,58223030,111.05,119.65,110.62
10/22/09,93.45,15766520,93.66,94.1,91.7
10/21/09,93.42,7715346,95.27,96.63,92.9106
10/20/09,94.98,7776005,95.91,96.1,94.27
10/19/09,94.68,6015331,95.35,96.278,94.25
10/16/09,95.32,7037410,95.3,96.12,93.61
10/15/09,96.01,6241093,95.13,97.06,95.08
10/14/09,97.46,5539290,96.22,97.82,96.02
10/13/09,94.83,4712442,93.83,95.25,93.6801
10/12/09,93.6,5590219,96.17,96.25,93.07
10/9/09,95.71,4693300,95,95.95,94.26
10/8/09,95.22,9674061,94.8,96.72,94.23
10/7/09,93.97,7438953,91.5,94.48,91.15
10/6/09,90.91,6945252,89.33,91.08,88.4
10/5/09,88.67,7027959,90.25,90.93,88.27
10/2/09,89.85,5033277,90.05,91.14,89.58
10/1/09,91.04,6628647,92.5,92.9,90.37
9/30/09,93.36,8397822,92.26,94.17,91.43
9/29/09,91.72,4393715,91.96,92.33,90.1
9/28/09,92.21,3507443,91.04,92.81,90.6
9/25/09,90.52,4253832,91.44,92.25,89.75
9/24/09,92.11,5070915,92,92.71,90.77
9/23/09,92.38,5685187,92.82,94.5,92.22
9/22/09,93.75,8259483,91.46,94.19,91.1
9/21/09,90.56,4208993,89.69,90.76,88.48
9/18/09,90.28,6767548,90.74,91,89.47
9/17/09,90.44,7872325,90.75,91.19,89
9/16/09,90.7,13038840,85.91,90.98,85.9
9/15/09,83.55,4446643,84.17,84.41,82.79
9/14/09,83.86,3571880,83.81,84.57,83.46
9/11/09,84.54,6006483,84.44,84.9,83.76
9/10/09,83.85,7016364,82.33,84.07,82.3
9/9/09,82.24,6770356,80.6,82.63,80.5
9/8/09,80.9,7030451,79.86,81.04,78.87
9/4/09,78.87,4671163,78.27,79.78,77.63
9/3/09,78.46,4138703,78.39,78.96,77.51
9/2/09,78.14,6507229,79.035,80.15,77.8
9/1/09,79.16,6240436,80.74,82.42,79
8/31/09,81.19,5258059,81.93,81.95,80.35
8/28/09,82.76,4615928,84.78,84.99,82.57
8/27/09,84.31,3997422,84.01,84.85,83.14
8/26/09,84,3601563,84.1,84.76,83.38
8/25/09,84.19,4790997,84.66,86.34,83.95
8/24/09,84.5,4722854,85.17,85.59,84.24
8/21/09,85,6128976,84.78,85.06,83.54
8/20/09,84.09,5374625,82.98,84.35,82.66
8/19/09,83,5160983,80.91,83,80.49
8/18/09,82.12,5881980,81.41,82.6898,80.79
8/17/09,81.06,6871592,81.16,81.78,80.25
8/14/09,83.58,4924587,84.11,84.17,82.78
8/13/09,84.6,5698184,85.72,86.37,84.07
8/12/09,85.96,5599691,83.42,86.6,83.38
8/11/09,83.56,5014610,83.64,84.4,82.45
8/10/09,84.44,4434247,85.01,85.47,83.27
8/7/09,85.32,5627741,84.1,85.96,84.1
8/6/09,84.47,4690844,84.31,84.84,83.05
8/5/09,84.29,7258054,85.64,85.75,83.02
8/4/09,85.8,6159161,87.48,87.48,84.93
8/3/09,87.44,6647366,86.56,88.2,86.56
7/31/09,85.76,5886644,85.76,86.75,84.62
7/30/09,86.09,7233143,85.64,87.25,85.17
7/29/09,84.34,6496786,84.47,85.5,83.52
7/28/09,84.98,8762590,83.84,85.64,82.6
7/27/09,84.24,11248270,86.24,86.49,83.56
7/24/09,86.49,19150860,87.6,88.9,85.5
7/23/09,93.87,18644270,89.84,94.4,89.59
7/22/09,88.79,5257555,88.65,89.2276,87.78
7/21/09,89.01,7696050,88.52,89.01,87.4
7/20/09,88.23,6039239,86.27,88.88,86.26
7/17/09,85.85,5051499,85.8,86.5,85.2
7/16/09,86.11,5351505,84.42,86.24,83.72
7/15/09,84.55,6295038,83,84.64,82.78
7/14/09,81.95,4543597,81.48,82.42,80.42
7/13/09,81.47,8032864,78.07,81.65,78.01
7/10/09,77.63,5976011,77.52,78.82,76.17
7/9/09,78.1,6359453,78.25,78.54,76.82
7/8/09,77.36,8540312,76.46,77.93,75.7
7/7/09,75.63,6491424,78.53,78.69,75.41
7/6/09,78.1,7367577,78.45,78.89,76.54
7/2/09,79.32,7218455,81.11,81.37,78.51
7/1/09,81.6,6980857,84.42,84.5,81.37
6/30/09,83.66,7984747,83.62,84.92,82.47
6/29/09,83.03,6253199,83.87,84.2,82.41
6/26/09,83.88,8774289,81.9,84.14,81.13
6/25/09,82.2,7359578,79.1,82.23,79.03
6/24/09,79.27,6081298,78,80.53,77.8
6/23/09,77.68,7415351,78.97,79.095,76.25
6/22/09,79.15,9743809,82.41,82.43,78.56
6/19/09,82.96,5437669,82.15,83.46,81.5
6/18/09,81.595,5451059,82.81,82.95,81
6/17/09,82.65,7715942,82.5,84.3,80.64
6/16/09,82.15,5465715,83.7,83.95,81.28
6/15/09,83.18,5401483,82.83,83.3,81
6/12/09,84.08,6222654,85.03,85.2,82.01
6/11/09,85.69,5009514,86.3,87.49,85.05
6/10/09,86.59,6073466,87.58,88.56,84.83
6/9/09,87.08,4473439,86.93,87.67,86.17
6/8/09,86.36,5600459,86.75,87.18,85.11
6/5/09,87.56,8262986,86.29,87.95,85.3
6/4/09,85.52,5446837,85.42,86.4,84.57
6/3/09,85.68,7601560,83.31,85.71,83.13
6/2/09,84.93,9396330,82.42,85.45,82.1
6/1/09,83.05,10785380,78.21,84.8,77.49
5/29/09,77.99,5065865,77.72,78.01,76.4
5/28/09,77.65,4942846,77.7,79.1,75.88
5/27/09,77.1,5565435,78.51,79.5,76.75
5/26/09,78.39,6697003,75.03,78.48,74.55
5/22/09,75.64,3483711,76.1,77.04,75.02
5/21/09,75.96,5640225,76.75,77.97,75.4
5/20/09,77.97,7350938,78.5,81.11,77.42
5/19/09,77.87,8028503,75.43,78.96,75.12
5/18/09,75.95,6828812,73.96,75.96,73.1
5/15/09,73.6,8008514,74.54,76.21,73.42
5/14/09,75.11,9341390,73.79,76.06,73.31
5/13/09,74.19,8769083,76.25,76.6503,74.01
5/12/09,77.93,5548472,78.7,78.97,76.53
5/11/09,78.61,6871102,76.8,79.85,76.01
5/8/09,77.95,8192526,79.69,80.23,76.31
5/7/09,79.28,9627862,82.73,82.75,77.88
5/6/09,81.99,8600639,82.88,83.6,79.66
5/5/09,81.9,5869697,81.01,82,80.19
5/4/09,79.77,7010020,80.26,81.35,78.85
5/1/09,78.96,6121110,80.38,80.38,77.85
4/30/09,80.52,8537600,80.93,82.67,79.89
4/29/09,79.79,9723040,82.99,82.99,79.26
4/28/09,82.4,7923169,82.68,85.35,82.4
4/27/09,83.12,9705864,83.88,84.98,82.21
4/24/09,84.46,23483810,82.03,86.68,80.73
4/23/09,80.61,15654540,81.33,82.06,79.08
4/22/09,79.2,8709515,78.17,82.18,77.81
4/21/09,78.74,7161826,77.33,79.1,77.29
4/20/09,77.57,8677932,78.44,79.79,76.83
4/17/09,78.05,7422225,76.78,78.72,75.88
4/16/09,77.25,7465138,75.33,77.48,75.16
4/15/09,74.71,9411679,75.5,75.81,73.51
4/14/09,77.22,6152883,78,79.46,76.94
4/13/09,78.94,6210607,79.84,79.97,77.85
4/9/09,79.77,7081272,77.51,80,77.26
4/8/09,76.98,5650641,75.93,77.11,74.5703
4/7/09,75.51,5748060,76.97,77.08,74.88
4/6/09,77.99,5750368,77.26,78.36,76
4/3/09,78.17,5809301,76.42,78.32,75.5
4/2/09,76.34,11064940,73.63,77.24,73.44
4/1/09,73.5,7041296,73.015,75.09,71.71
3/31/09,73.44,8917993,72.61,74.5,72.12
3/30/09,71.44,8371294,70.4,71.67,69.75
3/27/09,70.52,8567758,71.61,72.29,70.1
3/26/09,73.69,6656862,73.47,74.98,72.64
3/25/09,72.4,7893929,73.09,73.95,69.84
3/24/09,72.81,7457874,74.85,75,72.31
3/23/09,75.58,8589120,71.36,75.61,70.7
3/20/09,69.96,8468088,70.39,70.89,69.08
3/19/09,70.1,8810623,71.4,71.91,69.24
3/18/09,71.25,10400570,70.97,73.91,70.13
3/17/09,71.35,11900230,67.37,71.705,67
3/16/09,66.98,9437138,68.56,69.295,66.68
3/13/09,68.63,8903280,69.64,69.74,67.53
3/12/09,69.58,11347980,68.35,69.8699,67.25
3/11/09,68.54,13872530,66.24,69.37,65.27
3/10/09,65.71,15433850,62.49,65.9,61.7801
3/9/09,60.49,13559860,62.2,64.03,60.15
3/6/09,61.69,15093150,65.2,65.5,59.82
3/5/09,64.77,11756820,64.12,65.8,63.6
3/4/09,64.81,11948090,62.8,65.79,62.4
3/3/09,61.7,9687560,62.75,63.29,61.3
3/2/09,61.99,10509890,63.94,65.52,61.51
2/27/09,64.79,11486780,61.26,65.08,60.94
2/26/09,62.34,7274911,64.12,64.73,62.34
2/25/09,63.71,9121576,64.9,65.75,62.82
2/24/09,65.6,10270140,61.97,66.1,61.89
2/23/09,61.71,7335993,64.16,64.91,61.52
2/20/09,63.86,9353863,61.07,64.15,60.84
2/19/09,61.95,6768656,62.84,64.18,61.67
2/18/09,62.35,7360968,62.271,62.78,60.52
2/17/09,61.67,7125306,61.67,62.65,61.18
2/13/09,63.26,4128883,63.97,64.68,62.87
2/12/09,63.96,8094722,63.25,64.25,61.71
2/11/09,64.354,8347209,63.1,64.9,62.25
2/10/09,63.31,10680770,66.15,67.23,63.07
2/9/09,66.71,9435568,66.56,67.36,65.38
2/6/09,66.55,12041580,63.18,67,63.18
2/5/09,63.18,10168800,61.15,63.81,60.63
2/4/09,61.06,13724920,63.38,63.44,60.83
2/3/09,63.59,14691040,60.87,64.2,60
2/2/09,61.15,19319250,58.57,62,58.13
1/30/09,58.82,39777540,57.36,59.74,57.24
1/29/09,50,17601690,49.96,51.85,49.14
1/28/09,50.36,8045368,49.72,51.49,48.97
1/27/09,48.44,8736472,49.3,50.42,47.72
1/26/09,49.63,7155617,50.18,50.89,48.52
1/23/09,50.63,5792683,48.9,51.42,48.45
1/22/09,49.94,7133001,49.42,50.88,48.26
1/21/09,50.54,5819340,49.31,50.69,48.25
1/20/09,48.44,6746213,50.75,51.7,48.27
1/16/09,51.59,8257933,51.8,52.33,49.53
1/15/09,51.44,11617170,48.56,52.23,47.63
1/14/09,48.49,10442030,50.1,50.1,48.14
1/13/09,51.45,7882383,50.96,53.29,50.75
1/12/09,51.92,9555874,54.12,54.3,50.87
1/9/09,55.51,6684101,56.92,57,54.7
1/8/09,57.16,6522545,54.99,57.32,54.58
1/7/09,56.2,7942250,56.29,56.95,55.35
1/6/09,57.36,11079750,54.55,58.22,53.75
1/5/09,54.06,9508172,55.73,55.74,53.03
1/2/09,54.36,7295542,51.35,54.53,51.07
12/31/08,51.28,7792134,50.74,51.69,49.91
12/30/08,50.76,6597874,49.51,51.21,48.74
12/29/08,49.4,6507095,51.43,51.77,48.56
12/26/08,51.78,6842142,53.79,53.95,51.55
12/24/08,51.44,1649848,51.66,51.95,51.01
12/23/08,51.08,5845369,50.12,51.61,50.12
12/22/08,49.84,8924546,51.6,52.15,48.47
12/19/08,51.56,10957810,51.59,52.99,50.92
12/18/08,52.08,7517596,53,54.85,51.2
12/17/08,53.18,9155111,52.26,54.77,51.53
12/16/08,52.63,8833504,49.62,52.96,49.29
12/15/08,48.85,7284652,50.65,50.95,48.1481
12/12/08,51.25,8664709,47.52,51.38,47.52
12/11/08,48.25,7581920,49.33,50.49,48.17
12/10/08,49.7,7753471,51.46,51.5,48.34
12/9/08,51.25,13314600,49.81,54.48,49.7
12/8/08,51.41,10930590,49.15,52.14,47.36
12/5/08,48.26,14607480,45.89,48.49,43.3
12/4/08,47.32,19781350,45.94,50.5,45.75
12/3/08,45.21,15672860,40.16,45.88,40.05
12/2/08,41.19,8713657,41.39,41.71,38.82
12/1/08,40.47,11178700,42,43.26,40.38
11/28/08,42.7,3687472,44.03,44.1,42.22
11/26/08,43.96,13436380,40.87,44,40.29
11/25/08,42.19,13013430,42.09,42.89,39.61
11/24/08,42.5,14544780,38.79,43.44,38.7
11/21/08,37.87,15039860,36.39,39,35.72
11/20/08,35.03,18423050,35.29,39.72,34.68
11/19/08,35.84,12520210,37.97,39,35.75
11/18/08,38.44,15048490,39.73,40.66,36.08
11/17/08,39.69,10709930,39.91,41.26,39.07
11/14/08,41.75,11946880,43.61,44.5,41.5
11/13/08,44.93,16933990,41.4,45,38.48
11/12/08,41.56,14757770,43.99,45.44,40.9
11/11/08,46.3,9938669,47.1,48.06,44.81
11/10/08,48.46,8964828,49.98,50.68,46.86
11/7/08,49.21,7438592,47.76,49.79,47.01
11/6/08,47.22,15456860,49.8,51.04,46.3
11/5/08,51.98,11496110,57.47,58,51.62
11/4/08,58.45,7662392,57.16,58.73,55.22
11/3/08,55.77,7165876,56.35,57.25,55.02
10/31/08,57.24,8521599,56.01,57.25,55.01
10/30/08,56.71,11124720,58.76,59.89,55.08
10/29/08,56.89,15205030,55.53,59.79,54.52
10/28/08,56.04,14833580,51.5,56.3,49.07
10/27/08,49.58,11748950,49,52.59,48.43
10/24/08,48.96,19603210,44.75,52.32,44.5
10/23/08,50.32,32601660,43.37,50.91,43.31
10/22/08,49.99,19238720,50.05,52.47,47.9
10/21/08,50.23,8651851,51.86,52.95,49.92
10/20/08,52.97,8449014,52.17,53.1,49.906
10/17/08,50.65,12913490,48.83,62.33,48.41
10/16/08,50.29,22080540,46.4,50.7,43.39
10/15/08,48.72,16250830,54.46,54.69,48.35
10/14/08,55.86,17306400,63.5,64,54.8
10/13/08,62.02,11192530,58.96,62.21,57.37
10/10/08,56.25,18020050,52.99,59.7499,51.05
10/9/08,56,13928180,61.97,63.5,56
10/8/08,61.02,14321090,55.64,62.75,55.35
10/7/08,58.52,12755380,65.79,66.43,58.5
10/6/08,65.23,13382670,64.06,65.89,60.47
10/3/08,67,11225630,69.42,70.95,66.59
10/2/08,67.36,8725788,67.63,68.96,65.41
10/1/08,69.58,9618387,71.78,71.99,68.41
9/30/08,72.76,13048620,65.84,73.12,65.32
9/29/08,63.35,12003810,68.41,69.37,61.32
9/26/08,70.7,6746226,69.52,71.05,68.08
9/25/08,72.08,6070032,70.66,72.75,70.01
9/24/08,69.96,9371270,72.3,73.65,68.94
9/23/08,71.76,8592269,75.79,76.29,70.77
9/22/08,74.93,7035595,81.13,81.63,74.32
9/19/08,81,14771940,80.12,86.77,76.5
9/18/08,76.5,12396680,73.08,77.5,70.08
9/17/08,71.54,13161430,77.68,78.24,71.24
9/16/08,78.73,13090270,76.8,79.63,76.67
9/15/08,77.34,8980473,76.86,79.88,76.3
9/12/08,78.3,6479318,78.81,79.6,76.62
9/11/08,79.51,7807302,75.27,79.8,75.1
9/10/08,76.74,9444535,80.013,80.22,76.15
9/9/08,79.04,5821565,80.76,81.96,78.9879
9/8/08,81.16,9490558,82.25,83.75,78.85
9/5/08,79.19,8068981,77.34,80.72,77.08
9/4/08,78.03,8316368,80.6,80.81,78.02
9/3/08,80.77,5741369,81.4,82,80.02
9/2/08,81.41,6000230,83.16,84.5,81.21
8/29/08,80.81,4728231,82.9,82.9,80.5
8/28/08,83.42,7833971,82.21,83.65,81.8
8/27/08,81.73,5626495,81.44,82.74,81
8/26/08,81.76,4371690,82.74,83.12,81.25
8/25/08,82.85,4356360,84.63,84.64,82.45
8/22/08,85.26,4676583,84.27,85.46,83.93
8/21/08,83.26,6157433,81.41,83.77,80.98
8/20/08,82.13,5950584,82,83.25,81.2
8/19/08,81.29,6630075,83.09,83.51,81.06
8/18/08,83.11,6547311,86.09,86.28,83.04
8/15/08,86.4,6869663,88.28,89.53,86.26
8/14/08,88.03,6900590,85.71,88.75,85.22
8/13/08,86.69,7208444,86.28,88.25,84.54
8/12/08,87.25,8026464,87.32,88.48,86.1
8/11/08,88.09,25067070,80.18,91.75,79.78
8/8/08,80.51,9162520,76.78,81.21,76.29
8/7/08,76.95,5444559,77.01,78.05,76
8/6/08,78.09,6405463,78.55,78.63,76.73
8/5/08,79.11,7794387,76.92,79.52,76.52
8/4/08,75.71,4484392,75.99,77.3,75.01
8/1/08,75.75,4774281,76.36,76.49,74.05
7/31/08,76.34,5299265,76.75,78.17,76.1
7/30/08,78.21,7565917,78.36,79.85,76.42
7/29/08,78.21,6768410,76.49,78.8,76.16
7/28/08,75.98,10479370,77.09,78.31,74.86
7/25/08,78.31,9087720,79.63,80.939,78.12
7/24/08,78.72,30995300,76.3,82.38,76.29
7/23/08,70.54,16450180,67.4646,72.07,67.4646
7/22/08,67.97,8794896,67.09,69.14,65.88
7/21/08,68.48,6892845,69.52,69.8,66.3
7/18/08,69.12,8297959,69.94,70.84,68.4
7/17/08,72.11,9593060,71.2,72.38,67.7368
7/16/08,71.84,12035550,66.94,72.75,66.84
7/15/08,67.03,11341730,65.87,68.62,62.99
7/14/08,66.28,9021109,69.31,69.5,65.59
7/11/08,68.54,7929918,69.4,69.99,66.74
7/10/08,70.63,9933065,70.7,71.77,67.99
7/9/08,70.61,6907354,74.56,74.9,70.48
7/8/08,75.04,7915971,72.38,75.49,71.75
7/7/08,72.49,7355489,72.37,74.4,70.76
7/3/08,72,4248152,72.51,73.84,70.52
7/2/08,71.44,7043956,74.16,74.41,71.38
7/1/08,73.62,10275050,72.24,74.23,70.52
6/30/08,73.33,7093748,75.03,76.12,73.21
6/27/08,74.66,11755300,75.59,76.07,72.62
6/26/08,76.3,11309580,79.1,79.89,76
6/25/08,80.51,7392964,80.45,82.15,79.52
6/24/08,79.64,7140024,79.55,80.79,77.63
6/23/08,80.68,7425269,81.3,82.15,79.55
